country,time,treated,fdi_net_gdp,log_gdp,import_goods_ser_gdp,export_goods_ser_gdp,cpi,gross_capital_forma_gdp,umempoyment_total
Australia,1990,0,2.512582983896248,27.1681689280285,17.0382633835357,15.1150866702084,100.0,28.9425369722878,9.586
Australia,1991,0,1.1608921332069149,27.164342870276805,16.1612343223675,16.0288066339049,103.17667536988684,24.2203018869742,9.586
Australia,1992,0,0.33993833031102993,27.168610535205048,16.3866648081253,16.6585946119625,104.22106179286325,22.3462037323606,10.733
Australia,1993,0,0.8863810343163451,27.208265356513863,17.8602542428206,17.539918193872,106.04873803307217,23.6024411272767,10.879
Australia,1994,0,0.814946368802733,27.247290917696418,18.4869195111131,17.9723581312914,108.13751087902519,24.2716095419954,9.724
Australia,1995,0,2.50518116992397,27.285387583997224,19.8333756851926,17.870669522392,113.14186248912095,25.9939578014141,8.473
Australia,1996,0,-0.11024096530987992,27.323299116890443,19.3429104541098,18.8901429006237,116.1009573542211,24.7885981976259,8.509
Australia,1997,0,0.4604525545545999,27.361684764473797,18.8533498603289,19.127482417612,116.36205395996522,24.8558828020443,8.367
Australia,1998,0,0.73333773523739,27.407262647454168,20.4351367863689,19.5575656778223,117.36292428198438,25.6440499626638,7.684
Australia,1999,0,0.4874996228119731,27.456316086196836,20.7350512297224,18.2947441891133,119.10356832027848,26.1458941440029,6.876
Australia,2000,0,2.594616477625011,27.49478187821224,21.5449829026037,19.3902280759468,124.41253263707577,26.2504640290701,6.288
Australia,2001,0,-0.70165713403606,27.51483082139977,22.0663780990158,22.1523263999819,129.8955613577023,23.3930636328424,6.747
Australia,2002,0,1.9409275232696899,27.553855686104818,20.7224309468224,20.7266612553969,133.76849434290685,24.4074263067027,6.375
Australia,2003,0,-2.05511730547721,27.584294559044846,21.1443541839952,19.0572127285496,137.42384682332465,25.9369848139976,5.933
Australia,2004,0,5.38877206254726,27.62566988902762,19.8471453750713,17.1624682179729,140.64403829416875,27.0636473789158,5.399
Australia,2005,0,1.0953472093528798,27.656724070270595,20.9363741866049,18.224372786193,144.4299390774586,27.4568260355592,5.036
Australia,2006,0,0.8642993575140401,27.683904300735588,21.7059079518,19.8535392187758,149.5648389904264,27.5048144980167,4.785
Australia,2007,0,3.51109148664152,27.72094372006835,21.8245161029657,20.1835039296691,153.0461270670148,27.5019903160907,4.381
Australia,2008,0,1.2576713878403303,27.756177920511725,22.6978990852209,20.1488773165122,159.70409051349,28.6033151100897,4.242
Australia,2009,0,1.88090458077849,27.774926792887296,22.7298779728897,23.0109850559796,162.53263707571793,27.3643396718515,5.565
Australia,2010,0,1.52200080912861,27.79694791904284,20.715266475056,19.7953665378444,167.27589208006955,26.779828899685,5.214
Australia,2011,0,4.0986325073482455,27.820752056861796,20.4015645849472,21.4357865324171,172.80243690165287,26.4591502772704,5.083
Australia,2012,0,3.3475037656148263,27.859187939283142,21.6576317984718,21.4913928888391,175.848563968668,27.7109268602101,5.225
Australia,2013,0,3.502335648367682,27.88491609792092,21.2760781686499,19.9741128950954,180.15665796344658,27.8666879140392,5.663
Australia,2014,0,2.7671729026239205,27.910655976881603,21.3606968828433,21.0823313194078,184.63881636205346,26.7170304339265,6.078
Australia,2015,0,2.858032772508111,27.93243518037875,21.5361539403705,20.0581264737037,187.42384682332448,26.2580990230395,6.055
Australia,2016,0,3.815799827881555,27.95984743407691,21.5324159581804,19.2622259086547,189.8172323759785,25.395072504304,5.711
Australia,2017,0,2.8785159956228963,27.982769791782868,20.7136840406098,21.228525081023,193.51610095735475,24.0999375915807,5.592
Australia,2018,0,4.172447357753463,28.011419084576143,21.4935202935385,21.853558200255,197.2149695387293,24.5339187044057,5.3
Australia,2019,0,2.1400297061108757,28.032995716866218,21.6371749941796,24.1117883614814,200.39164490861566,23.2610374545779,5.159
Australia,2020,0,0.6032197111450242,28.029643239995675,20.1756728566692,23.9673727374511,202.08877284595314,22.2652648042576,6.456
Australia,2021,0,1.339067605136702,28.05054164797203,17.7255408465983,21.9768193897174,207.87641427328057,22.7573733748033,5.116
Australia,2022,0,-3.20813270979395,28.092345046135733,19.7096203060062,25.4271241344048,221.58398607484696,23.5735063245188,3.701
Austria,1990,0,-0.6295678731843449,26.206522372447484,35.7909550811009,35.6974143906097,100.0,26.6893086358303,3.42
Austria,1991,0,-0.5368419189558751,26.24035965723281,35.457917424929,34.5904881694804,103.3374270347479,26.8975445999291,3.42
Austria,1992,0,-0.14072283787692097,26.26107877243632,34.4748999341367,33.1552677219512,107.49246769664957,26.20273657657,3.59
Austria,1993,0,-0.028071317560952935,26.266333036619542,31.8011526870735,31.4638980923504,111.39636328270677,25.2461949158399,4.25
Austria,1994,0,0.41015390394029394,26.290070257102805,33.8285594524044,32.1585339446652,114.68635391107587,26.082121289325,3.535
Austria,1995,0,0.30764290409722106,26.31640039193755,34.7234607571822,33.5331403455378,117.25918894262905,26.763232286056,4.353
Austria,1996,0,1.0261005612002139,26.33962396359301,35.8343950133252,34.2492761073574,119.44134862849214,26.3376729639958,5.291
Austria,1997,0,0.31514688942801905,26.360343811187782,37.8396074770871,37.0280827384957,121.00122704801888,26.2136574642218,5.157
Austria,1998,0,0.8264511463718203,26.395531651447325,38.5761282051164,38.351021186462,122.11742367511813,26.1056608005608,5.493
Austria,1999,0,-0.15024079788223998,26.43047719335971,38.9031024586734,39.3570378852981,122.81226420288962,26.117551394752,4.707
Austria,2000,0,1.51631078153406,26.463677146394435,42.0142216659345,43.3462739519887,125.69204336581477,25.92697094208,4.694
Austria,2001,0,1.3505919795734198,26.476269214381684,42.9191092459869,44.6175555179483,129.02288348635113,25.1607662946999,4.012
Austria,2002,0,-2.631633638666593,26.492649855334545,41.6287818010806,45.31938619858,131.35865942150622,23.6426568399916,4.86
Austria,2003,0,-0.25346049505969015,26.5020205223807,41.8169676971425,44.57041471914,133.1392966013405,24.4087464611563,4.785
Austria,2004,0,-1.60760599410023,26.529004363928525,43.9251307189084,46.8672149740213,135.88357201133334,24.0610268875048,5.969
Austria,2005,0,-0.061165318661501544,26.551196930344084,45.4140534786122,48.6197522046932,139.00772265606471,23.825245637086,5.682
Austria,2006,0,-1.6615290521615598,26.58515421821584,47.2466423435202,50.8416688618235,141.01158641245266,23.6103275858496,5.32
Austria,2007,0,-2.6142076071052998,26.62175048379558,48.172384639555,52.560869422371,144.06950062630312,24.5843049022429,4.909
Austria,2008,0,-4.99983415950214,26.636249105728155,48.8248221152974,53.2488606164087,148.70270421058015,24.4674607405705,4.198
Austria,2009,0,-0.3131506184719699,26.597876419847747,41.8548144134358,45.2074165608437,149.45559912902172,22.7753209387926,5.371
Austria,2010,0,-1.9577332734141795,26.616080649571188,47.7576359096203,51.2621603273359,152.16602781693328,22.6078471185073,4.883
Austria,2011,0,-3.512129026167801,26.644889629831393,51.154117778086,53.9486708516394,157.1670847586518,24.1404744727559,4.637
Austria,2012,0,-3.23048829480344,26.651671039774207,51.1785012313079,53.9736761965302,161.0737486699446,23.9771068871648,4.909
Austria,2013,0,-2.459347833712663,26.651926054377196,50.625120789651,53.4412932967224,164.29547519061504,23.7233900013028,5.367
Austria,2014,0,0.584643089186675,26.658517014688687,50.1169562048263,53.3865790462424,166.93375136663298,23.5315427854214,5.674
Austria,2015,0,-1.5279369629576631,26.668610915293694,49.3382548303838,53.0890605587958,168.43041817556025,23.8055256927841,5.802
Austria,2016,0,-0.51120441877997,26.688309979995143,48.5756846289351,52.4063936498056,169.93212989297632,24.2563259569593,6.064
Austria,2017,0,0.8173756362180402,26.710644423386483,50.8876917912507,54.0511531414978,173.46887482695675,24.8384192986677,5.561
Austria,2018,0,-0.37179911191450987,26.73460882319555,52.4614203877556,55.4622191178234,176.935441805584,25.7264354319804,4.933
Austria,2019,0,-1.17588855439137,26.749009919670033,52.1317298002285,55.7607848112938,179.64413877250138,25.3494126447174,4.56
Austria,2020,0,-3.1288308466592287,26.68037778914439,48.123348236909,51.5849469422098,182.12666022869212,25.6273109455718,5.201
Austria,2021,0,-2.31114491715453,26.721883070803123,55.0331207505886,55.9518373023172,187.16549782835253,27.6600106672215,6.459
Austria,2022,0,0.3857642645555801,26.768828011706976,61.6022637210822,62.0831749838848,203.16228948510604,27.5489736943292,4.992
Belgium,1990,0,0.8436542411551202,26.404994248796747,59.8541601189252,61.6136909555393,100.0,24.3463734360231,6.984
Belgium,1991,0,1.4686310970328003,26.423159008827064,58.3604828351158,60.2296548828746,103.2153106926081,22.8402761359904,6.984
Belgium,1992,0,-0.051622432475859625,26.43834959487353,56.2603571698966,58.8089303317393,105.72133268257642,22.5925252624135,6.702
Belgium,1993,0,2.6016346040470095,26.42868430296416,52.9049958392791,56.1077411574797,108.63334901713908,21.9318894363435,8.078
Belgium,1994,0,2.916563035276935,26.460444287862412,54.8073406881894,58.4249593454229,111.21615126105644,22.0127684782659,9.645
Belgium,1995,0,-0.31743707393874043,26.484011948708485,56.2641961032662,60.1143717180605,112.84876765012125,21.7907720637316,9.337
Belgium,1996,0,2.16251755238649,26.497139908027815,58.0203848015116,61.1923909558718,115.19266033540694,21.6307467878374,9.483
Belgium,1997,0,1.8781277340847802,26.534374589069476,60.902358975732,64.7865810804479,117.06818172427687,22.3003415862901,8.95
Belgium,1998,0,-2.380706118634489,26.55380271754369,60.5347776108893,64.1743450154283,118.17945177686138,22.3486590795955,9.323
Belgium,1999,0,-1.011153589035601,26.58861703933305,60.6069310248626,64.5630595160862,119.50406407526401,22.6890118180362,8.649
Belgium,2000,0,1.0038343268461034,26.625109798310188,69.6827399089776,72.5473951580567,122.54486621186234,23.7829613022103,6.586
Belgium,2001,0,-5.255770977164801,26.636045968685416,67.964880914325,71.6119589202939,125.5708154072961,22.6338254993949,6.178
Belgium,2002,0,3.56022964242745,26.652970778490463,65.2538517924041,70.8312976956765,127.63672449654801,20.7474019774138,6.91
Belgium,2003,0,-1.4168584556790993,26.663297103490844,63.679044325004,69.0365085088844,129.6648260991993,20.9647077064668,7.68
Belgium,2004,0,2.6409616653341192,26.698386258339088,66.0121279012141,70.906277447218,132.38426459969176,22.6670601715452,7.363
Belgium,2005,0,0.2913173315798492,26.72133820615672,70.2462217485879,74.2828289213953,136.06644374112304,23.6810632000764,8.44
Belgium,2006,0,2.1286726213589997,26.746541419526014,72.7625122442923,76.8049970552189,138.50367635948905,23.9705491132595,8.246
Belgium,2007,0,2.780417961137303,26.78265038405314,74.1666421724765,78.3018047028263,141.0286763574636,24.6032741505197,7.459
Belgium,2008,0,-6.352650273391703,26.78710971379909,80.2078278152436,80.8806199752035,147.3600800957004,25.9367703303917,6.976
Belgium,2009,0,9.108054215950819,26.76669532018277,66.5720368236699,68.8340037082276,147.28176458774195,22.1732845983869,7.908
Belgium,2010,0,12.1858044701481,26.794935707168996,74.14760859514,75.8500644792464,150.50620308782922,23.1267766903187,8.293
Belgium,2011,0,6.5959150989842,26.81173887881395,80.7963607521708,80.6973629124622,155.8222057573612,24.5069391580875,7.14
Belgium,2012,0,-5.98290148516627,26.819103863439352,80.3415397228249,80.4044905064987,160.24703195702045,23.6899258289059,7.542
Belgium,2013,0,-3.3100950824351902,26.823685772373295,78.5264966401955,79.3243484015476,162.03073516414662,22.4281969049074,8.425
Belgium,2014,0,-2.762030565154575,26.839347811244767,78.9822068454526,79.801009073623,162.58164425461362,23.1361877185621,8.523
Belgium,2015,0,-5.80625392031966,26.859556816832608,76.3872643576431,77.8052821516798,163.49442500254446,23.6279503740568,8.482
Belgium,2016,0,4.82776648930315,26.872144127292184,78.2354105104266,79.4296154739536,166.7215640373896,24.2522122937008,7.83
Belgium,2017,0,-6.36255569639117,26.888210177155973,82.1434260996683,83.1824102499921,170.266015906203,24.4564151316897,7.086
Belgium,2018,0,-1.0307251368706503,26.905980792224952,83.4151576304182,83.0796294670067,173.76185814938893,25.4159758009333,5.948
Belgium,2019,0,0.7893668638241298,26.9281417671284,81.7690330122952,82.3971820616943,176.25850253241293,25.0089726625222,5.36
Belgium,2020,0,-1.0707635599646999,26.873638342991065,76.6671689807858,78.6679063837031,177.5642110875148,24.1357012449863,5.555
Belgium,2021,0,-4.34005012691742,26.94062371442434,86.1375952345899,87.9013984929375,181.8972191054303,25.7119024243536,6.264
Belgium,2022,0,-2.4229339873012097,26.970325438247517,97.3309032237925,95.7022354373412,199.35482604329889,27.0608611804436,5.558
Canada,1990,0,0.3944671806198401,27.500712184374276,24.9201654634573,25.0742989585924,100.0,21.3042109213358,10.316
Canada,1991,0,-0.4836228781693609,27.479579910661034,24.8701503192628,24.3533165282791,105.62586408593006,19.3412969720978,10.316
Canada,1992,0,0.20693207768544197,27.488445160497832,26.5388983848248,26.1991325601724,107.19982984153987,18.377419839763,11.197
Canada,1993,0,-0.16622895396265192,27.5146751943885,29.1081967827564,29.1425993625483,109.1991917473147,18.4749885213182,11.377
Canada,1994,0,-0.18616318738986992,27.558635133145547,31.6099559075321,32.781588237968,109.37998511113476,19.5160940033233,10.395
Canada,1995,0,-0.35825659628297,27.58510497823495,32.9636937980162,36.0980542819385,111.73029884079551,19.380342728238,9.489
Canada,1996,0,-0.55054039070159,27.60185354671147,33.1616335246106,37.0984399314286,113.48505796022536,18.9277232582103,9.62
Canada,1997,0,-1.7628272389122497,27.64376454992695,36.2036398921595,38.1329701894927,115.32489630968846,21.218002084034,9.101
Canada,1998,0,-1.79329424004544,27.681954795118013,38.0520106024312,40.0291747604299,116.47346591513337,21.0452729764529,8.279
Canada,1999,0,1.1094241183349398,27.732086948703245,38.2538443145616,41.8611849983679,118.49409762841638,20.6842428493616,7.583
Canada,2000,0,2.9073324222430994,27.782195664020296,38.5561220292153,44.209235821106,121.71647346591507,20.6144677111521,6.829
Canada,2001,0,-1.14221540642906,27.800773012853316,36.3042633034376,42.0399550909321,124.78996065085613,19.6713949333135,7.219
Canada,2002,0,-0.62436513976346,27.830324585452892,35.6483734848415,40.0586585930818,127.60821014569812,19.7393454062916,7.665
Canada,2003,0,-1.8332577151044838,27.848227223960485,32.9741094185099,36.8659851985508,131.12836328831227,20.4666776118118,7.574
Canada,2004,0,-4.224310126426666,27.878682360632197,32.864648684908,37.3277713060483,133.56375624800592,21.3828605310678,7.185
Canada,2005,0,-0.14724888562288996,27.91028232446506,32.9024256932286,36.8567073235071,136.52025949165164,22.6320421110981,6.758
Canada,2006,0,1.0574088170875005,27.9363198254622,32.6497052601475,35.4024592168513,139.25342975646072,23.5958930196569,6.484
Canada,2007,0,3.7656208506376894,27.956611594002332,32.0538645842577,34.229555163977,142.2312028076146,23.9078762217461,6.156
Canada,2008,0,-1.1956920628729302,27.966516441741888,32.6286028098296,34.3950055520687,145.60246729767096,24.0725027760344,6.284
Canada,2009,0,-1.2212781202018,27.93693225091123,29.9585575059154,28.5158343165743,146.03849835158994,21.9594942895654,8.46
Canada,2010,0,-0.40972543415269014,27.967372280040188,31.0407395714164,29.1673819330319,148.63341486759546,23.4820046985497,8.178
Canada,2011,0,-0.65556341564761,27.998262180343875,31.8203468535221,30.6783919173107,152.96182069552341,24.1514534714945,7.637
Canada,2012,0,-0.7044247920741302,28.015666456692394,32.2425234169127,30.3530255225878,155.28022971392113,24.867543598009,7.392
